lines,tokens,occurrences
37,420,3,46,/home/ec2-user/core/package/qa/ofopxmlstorages/Test01.java,49,/home/ec2-user/core/package/qa/ofopxmlstorages/Test04.java,47,/home/ec2-user/core/package/qa/ofopxmlstorages/Test05.java
86,417,2,188,/home/ec2-user/core/odk/examples/java/Text/BookmarkInsertion.java,137,/home/ec2-user/core/odk/examples/java/Text/TextReplace.java
109,412,2,219,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotItemsObj.java,224,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotItemsEnumeration.java
109,411,3,206,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldObj.java,219,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotItemsObj.java,224,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotItemsEnumeration.java
105,406,2,69,/home/ec2-user/core/qadevOOo/tests/java/mod/_stm/Pump.java,69,/home/ec2-user/core/qadevOOo/tests/java/mod/_streams/uno/Pump.java
82,401,2,141,/home/ec2-user/core/odk/examples/java/Text/StyleCreation.java,228,/home/ec2-user/core/odk/examples/java/Text/StyleInitialization.java
69,399,2,141,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/JoinViewAccessibility.java,143,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/TableWindowAccessibility.java
81,396,3,193,/home/ec2-user/core/odk/examples/java/Text/BookmarkInsertion.java,198,/home/ec2-user/core/odk/examples/java/Text/HardFormatting.java,142,/home/ec2-user/core/odk/examples/java/Text/TextReplace.java
78,394,5,196,/home/ec2-user/core/odk/examples/java/Text/BookmarkInsertion.java,200,/home/ec2-user/core/odk/examples/java/Text/HardFormatting.java,144,/home/ec2-user/core/odk/examples/java/Text/StyleCreation.java,232,/home/ec2-user/core/odk/examples/java/Text/StyleInitialization.java,145,/home/ec2-user/core/odk/examples/java/Text/TextReplace.java
27,390,4,46,/home/ec2-user/core/package/qa/ofopxmlstorages/Test01.java,49,/home/ec2-user/core/package/qa/ofopxmlstorages/Test04.java,47,/home/ec2-user/core/package/qa/ofopxmlstorages/Test05.java,48,/home/ec2-user/core/package/qa/ofopxmlstorages/Test07.java
105,388,4,210,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldObj.java,229,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotItemObj.java,223,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotItemsObj.java,228,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotItemsEnumeration.java
42,384,2,180,/home/ec2-user/core/codemaker/test/javamaker/Test.java,302,/home/ec2-user/core/codemaker/test/javamaker/Test.java
73,384,2,120,/home/ec2-user/core/qadevOOo/tests/java/mod/_xmloff/Draw/XMLContentImporter.java,119,/home/ec2-user/core/qadevOOo/tests/java/mod/_xmloff/Draw/XMLImporter.java
90,382,2,83,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScCellRangesObj.java,40,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_SheetCellRangesEnumeration.java
84,375,2,57,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldsObj.java,44,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotFieldsEnumeration.java
96,369,2,279,/home/ec2-user/core/forms/qa/integration/forms/DocumentHelper.java,210,/home/ec2-user/core/odk/examples/DevelopersGuide/Forms/DocumentHelper.java
82,366,2,121,/home/ec2-user/core/odk/examples/DevelopersGuide/Components/Addons/ProtocolHandlerAddon_java/ProtocolHandlerAddon.java,122,/home/ec2-user/core/odk/examples/java/Inspector/ProtocolHandlerAddon.java
58,359,2,956,/home/ec2-user/core/sfx2/qa/complex/sfx2/DocumentMetadataAccess.java,627,/home/ec2-user/core/unoxml/qa/complex/unoxml/RDFRepositoryTest.java
86,353,2,60,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotTablesObj.java,44,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotTablesEnumeration.java
82,352,4,57,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldsObj.java,60,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotTablesObj.java,44,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotFieldsEnumeration.java,44,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotTablesEnumeration.java
82,347,2,59,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDDELinksObj.java,42,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DDELinksEnumeration.java
70,347,2,82,/home/ec2-user/core/qadevOOo/tests/java/mod/_stm/DataInputStream.java,82,/home/ec2-user/core/qadevOOo/tests/java/mod/_streams/uno/DataInputStream.java
